id,name,team,team_abbr,team_group,position,price,status,pct_selected,total_points,avg_points,form,last_round_pts,one_to_watch,is_active,first_seen_at,updated_at
91,Phillipp Mwene,Austria,AUT,j,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
93,David Affengruber,Austria,AUT,j,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
121,Brandon Mechele,Belgium,BEL,g,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
122,Joaquin Seys,Belgium,BEL,g,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
141,Tarik Muharemovic,Bosnia and Herzegovina,BIH,b,DEF,3.9,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
199,Steven Moreira,Cabo Verde,CPV,h,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
214,Vozinha,Cabo Verde,CPV,h,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
220,Richie Laryea,Canada,CAN,b,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
251,Déiver Machado,Colombia,COL,k,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
252,Johan Mojica,Colombia,COL,k,DEF,3.9,playing,1.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
253,Santiago Arias,Colombia,COL,k,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
276,Joris Kayembe,Congo DR,COD,k,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
303,Guéla Doué,Côte d'Ivoire,CIV,e,DEF,3.9,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
304,Emmanuel Agbadou,Côte d'Ivoire,CIV,e,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
329,Martin Erlic,Croatia,CRO,l,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
339,Ivor Pandur,Croatia,CRO,l,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
368,Eloy Room,Curaçao,CUW,e,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
375,Tomás Holes,Czechia,CZE,a,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
376,David Jurásek,Czechia,CZE,a,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
378,Robin Hranác,Czechia,CZE,a,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
379,Jaroslav Zeleny,Czechia,CZE,a,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
404,Joel Ordóñez,Ecuador,ECU,e,DEF,3.9,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
405,Félix Torres,Ecuador,ECU,e,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
406,José Hurtado,Ecuador,ECU,e,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
424,Moisés Ramírez,Ecuador,ECU,e,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
438,Ahmed Fatouh,Egypt,EGY,g,DEF,3.9,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
527,Waldemar Anton,Germany,GER,e,DEF,3.9,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
591,Johny Placide,Haiti,HAI,c,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
598,Hossein Kanani,IR Iran,IRN,g,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
621,Payam Niazmand,IR Iran,IRN,g,GK,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
665,Hiroki Ito,Japan,JPN,f,DEF,3.9,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
666,Shogo Taniguchi,Japan,JPN,f,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
709,Yazeed  Abulaila,Jordan,JOR,j,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
717,Cho Yu-Min,Korea Republic,KOR,a,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
718,Kim Moon-Hwan,Korea Republic,KOR,a,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
731,Song Bum-Keun,Korea Republic,KOR,a,GK,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
745,Jesús Angulo,Mexico,MEX,a,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
746,Richard Ledezma,Mexico,MEX,a,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
757,Raúl Rangel,Mexico,MEX,a,GK,3.9,playing,3.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
773,Anass Salah-Eddine,Morocco,MAR,c,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
838,Max Crocombe,New Zealand,NZL,g,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
872,Éric Davis,Panama,PAN,l,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
885,Orlando Mosquera,Panama,PAN,l,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
949,Pedro Miguel,Qatar,QAT,b,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1000,Ahmed Al Kassar,Saudi Arabia,KSA,h,GK,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1012,Jack Hendry,Scotland,SCO,c,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1052,Yehvann Diouf,Senegal,SEN,i,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1129,Kristoffer Nordfeldt,Sweden,SWE,f,GK,3.9,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1146,Eray Cömert,Switzerland,SUI,b,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1185,Aymen Dahmen,Tunisia,TUN,f,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1202,Mustafa Eskihellaç,Türkiye,TUR,d,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1214,Muhammed Sengezer,Türkiye,TUR,d,GK,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1233,José Rodríguez,Uruguay,URU,h,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1261,Tim Ream,USA,USA,d,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1262,Mark McKenzie,USA,USA,d,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1263,Auston Trusty,USA,USA,d,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1312,Utkir Yusupov,Uzbekistan,UZB,k,GK,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1405,David Zima,Czechia,CZE,a,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1498,Blás Riveros,Paraguay,PAR,d,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1514,Viktor Johansson,Sweden,SWE,f,GK,3.9,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1551,Montassar Talbi,Tunisia,TUN,f,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1553,Yan Valery,Tunisia,TUN,f,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1556,Gédéon Kalulu,Congo DR,COD,k,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1563,Jalal Hassan,Iraq,IRQ,i,GK,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1592,Karim Hafez,Egypt,EGY,g,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1611,Mateo Gamarra,Paraguay,PAR,d,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1973,Abdul Baba,Ghana,GHA,l,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1974,Alidu Seidu,Ghana,GHA,l,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1981,Gideon Mensah,Ghana,GHA,l,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
2001,Joe Gauci,Australia,AUS,d,GK,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
2013,Chadi Riad,Morocco,MAR,c,DEF,3.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
2027,Edgardo Fariña,Panama,PAN,l,DEF,3.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
18,Luca Zidane,Algeria,ALG,j,GK,3.8,playing,0.6,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
61,Cameron Burgess,Australia,AUS,d,DEF,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
62,Milos Degenek,Australia,AUS,d,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
63,Aziz Behich,Australia,AUS,d,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
94,Michael Svoboda,Austria,AUT,j,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
142,Nikola Katic,Bosnia and Herzegovina,BIH,b,DEF,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
200,Wagner Pina,Cabo Verde,CPV,h,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
236,Dayne St. Clair,Canada,CAN,b,GK,3.8,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
264,Álvaro Montero,Colombia,COL,k,GK,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
277,Dylan Batubinsika,Congo DR,COD,k,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
353,Riechedly Bazoer,Curaçao,CUW,e,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
388,Lukás Hornícek,Czechia,CZE,a,GK,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
407,Jackson Porozo,Ecuador,ECU,e,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
565,Benjamin Asare,Ghana,GHA,l,GK,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
574,Jean-Kévin Duverne,Haiti,HAI,c,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
575,Carlens Arcus,Haiti,HAI,c,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
599,Milad Mohammadi,IR Iran,IRN,g,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
600,Shoja Khalilzadeh,IR Iran,IRN,g,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
622,Hossein Hosseini,IR Iran,IRN,g,GK,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
637,Merchas Doski,Iraq,IRQ,i,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
653,Ahmed Basil,Iraq,IRQ,i,GK,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
667,Ayumu Seko,Japan,JPN,f,DEF,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
679,Tomoki Hayakawa,Japan,JPN,f,GK,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
839,Alex Paulsen,New Zealand,NZL,g,GK,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
860,Egil Selvik,Norway,NOR,i,GK,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
897,Alan Benítez,Paraguay,PAR,d,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
898,Gustavo Velázquez,Paraguay,PAR,d,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
899,Juan José Cáceres,Paraguay,PAR,d,DEF,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
909,Gastón Olveira,Paraguay,PAR,d,GK,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
950,Bassam Al Rawi,Qatar,QAT,b,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
951,Lucas Mendes,Qatar,QAT,b,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
952,Boualem Khoukhi,Qatar,QAT,b,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1013,John Souttar,Scotland,SCO,c,DEF,3.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1014,Scott McKenna,Scotland,SCO,c,DEF,3.8,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1015,Anthony Ralston,Scotland,SCO,c,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1038,Abdoulaye Seck,Senegal,SEN,i,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1053,Mory Diaw,Senegal,SEN,i,GK,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1167,Omar Rekik,Tunisia,TUN,f,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1324,Kevin Mac Allister,Argentina,ARG,j,DEF,3.8,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1610,Ronaldo Dejesús,Paraguay,PAR,d,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1670,Mohamed Chibi,Morocco,MAR,c,DEF,3.8,transferred,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1693,Ilay Camara,Senegal,SEN,i,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1702,Thapelo Morena,South Africa,RSA,a,DEF,3.8,transferred,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1944,Malcom DaCosta,Ecuador,ECU,e,MID,3.8,playing,8.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1966,Alfie Jones,Canada,CAN,b,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1980,Jerome Opoku,Ghana,GHA,l,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
2026,Fidel Escobar,Panama,PAN,l,DEF,3.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
4,Mehdi Dorval,Algeria,ALG,j,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
5,Zinéddine Belaïd,Algeria,ALG,j,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
36,Agustín Giay,Argentina,ARG,j,DEF,3.7,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
64,Jason Geria,Australia,AUS,d,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
123,Nathan Ngoy,Belgium,BEL,g,DEF,3.7,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
143,Stjepan Radeljic,Bosnia and Herzegovina,BIH,b,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
201,Pico,Cabo Verde,CPV,h,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
223,Joel Waterman,Canada,CAN,b,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
278,Steve Kapuadi,Congo DR,COD,k,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
290,Matthieu Epolo,Congo DR,COD,k,GK,3.7,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
318,Mohamed Koné,Côte d'Ivoire,CIV,e,GK,3.7,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
330,Luka Vuskovic,Croatia,CRO,l,DEF,3.7,playing,1.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
354,Joshua Brenet,Curaçao,CUW,e,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
576,Hannes Delcroix,Haiti,HAI,c,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
601,Ehsan Hajisafi,IR Iran,IRN,g,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
603,Saleh Hardani,IR Iran,IRN,g,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
638,Frans Putros,Iraq,IRQ,i,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
639,Rebin Sulaka,Iraq,IRQ,i,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
654,Fahad Talib,Iraq,IRQ,i,GK,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
690,Yazan Al Arab,Jordan,JOR,j,DEF,3.7,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
719,Lee Han-Beom,Korea Republic,KOR,a,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
720,Lee Tae-Seok,Korea Republic,KOR,a,DEF,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
840,Michael Woud,New Zealand,NZL,g,GK,3.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
